,mass
2422,28.518028002489928
2423,24.896287355455847
2424,28.65393258468895
2428,19.733334380126944
2429,4.8995429162673085
2430,21.25222590038747
2433,14.987186880433507
2435,36.7581071466459
2436,94.68774666233223
2439,2.1707044919334395
2440,3.236591796473533
2442,18.44603768015234
2444,36.239493720696444
2446,7.897844103142573
2448,5.299033800486395
2450,93.02646782749515
2453,43.63573718556612
2455,12.112670296295697
2456,16.08838394609014
2458,17.464186542922636
2461,20.524677126566516
2463,3.6728079842467367
2464,7.317279191564302
2466,61.68757075752457
2467,14.78584489145442
2472,20.717417963848632
2475,90.25586042281518
2476,13.01748386414938
2480,3.391087648168394
2481,6.843976886837871
2487,2.512534194692485
2488,21.400017190196376
2490,40.16058961605975
2491,3.1771496183214234
2493,13.819781363447857
2494,12.048054191610353
2495,91.06809388269582
2496,8.637001160642443
2497,61.918125339900264
2499,29.805453098543897
2501,9.474707303517668
2503,26.746981495808726
2504,24.756837402337947
2505,2.6721344737650026
2506,92.54491322044879
2507,29.037530741523533
2508,20.218267082089405
2509,35.182779864247216
2511,13.740585589557782
2512,14.266275399609379
2513,14.14828555010732
2516,12.859782342150432
2517,29.646496088419884
2521,10.715478956254818
2524,26.235728900041526
2526,90.54456333807349
2527,28.348161227008365
2529,85.25768605758888
2530,11.347572648156143
2533,29.74007643891316
2534,51.83551181207061
2535,31.31553401608857
2537,8.691103200201598
2538,4.238667137244797
2539,12.373737221742914
2540,3.604784400563203
2541,20.744179437900208
2542,15.151702465728002
2544,85.89164260107034
2545,3.972922234010992
2547,104.5746689666838
2548,53.225491810603295
2549,49.62173754626368
2551,19.494285378925802
2553,32.20710668723597
2554,23.04807788855938
2555,9.893078361301411
2557,10.001458547406962
2560,10.220429753889993
2561,13.367461989109973
2564,4.151605080074459
2565,21.25532445692022
2566,14.092279288511145
2569,3.058298067854533
2570,91.84989363011586
2572,10.810325990635892
2573,46.861067129317476
2574,65.87883343944016
2575,78.6827105415324
2576,6.048104430513734
2577,66.53108724190363
2578,17.458892850106473
2579,3.1016465413712275
2580,96.61381226801369
2581,13.435960524149396
2583,24.494824429252414
2589,66.17354683150586
2590,14.954174599416408
2591,14.204344566320039
2592,27.627096478096274
2593,71.09668472446727
2595,8.186309188248392
2596,6.836252222034451
2597,20.943529545124463
2600,22.29795024166058
2604,3.6167306678514404
2606,21.327056718337968
2607,90.9130206990176
2608,34.66035926813653
2612,14.287313706666483
2613,26.256790251181855
2614,100.7766330345736
2615,3.1448468302128814
2616,23.223807171452304
2617,41.734034729366876
2619,21.346583160175673
2622,21.059289311108206
2627,9.079241437238645
2629,48.75678130234808
2633,27.04340407216954
2636,19.293778697621025
2637,77.1786764043165
2638,15.38789054677398
2640,25.28257702776036
2641,5.927808761464923
2643,11.623523609542444
2644,17.552706079929674
2645,7.57686665316871
2646,5.516678637042389
2648,20.77658681264799
2649,11.002368911807197
2651,12.546758353689413
2655,85.41866575474
2659,19.679298351249734
2660,20.38043829433408
2661,32.62069002674527
2662,16.190362332060438
2664,79.85202272838428
2667,16.549714727544394
2671,93.22395619579538
2672,14.036597925392597
2674,18.997579141611684
2677,17.187789056332978
2678,22.244387100574382
2679,30.09721088590887
2681,9.830995660000625
2682,16.042577507300344
2686,22.721083414373183
2688,7.4923161343626585
2690,104.29022941183032
2692,10.880546659289468
2697,27.487220344464006
2698,22.924743376655695
2699,94.52747981849033
2702,23.966209208510854
2703,20.943244103544103
2704,9.397575196249877
2706,16.707320704108003
2708,92.75336122303655
2710,22.960123833631112
2711,17.79914095666691
2712,9.275066449098848
2714,9.281375128573359
2715,92.94483148543442
2716,6.808902344003694
2724,5.954464911585775
2726,15.386934620094154
2727,3.1296603768939804
2729,16.817756370832715
2731,40.95389936344279
2734,18.79580290468835
2736,78.3192563419974
2737,14.873492182130335
2739,19.915016689980526
2740,14.834672602662998
2742,13.084596965457294
2744,22.391325497108014
2746,18.687745367611896
2747,49.778560847858984
2749,30.73534412748132
2750,7.427223696779304
2751,10.059540102390393
2752,2.6690899897717
2754,42.804103476286535
2755,22.375571920053805
2757,8.829802207260533
2758,21.1369671706184
2760,30.52630079344104
2762,11.94738106330212
2763,9.985328176855289
2766,13.742765233518057
2770,2.644852806568826
2775,20.71373545126479
2776,3.9900493549646465
2777,11.922059367433127
2780,18.927010352878586
2782,4.37178793523884
2783,8.109643678454924
2784,3.6720639179164656
2786,67.31167650178608
2788,15.163745416914646
2789,17.211318237828227
2791,19.46632812500354
2792,95.2302605797653
2795,21.79139591286662
2799,14.844452958784805
2800,9.459544480819368
2806,7.641992155949942
2807,10.23351566643816
2810,18.87017575812966
2813,23.45947596045987
2815,63.65467251560074
2819,19.996617789908854
2820,14.321805823673376
2822,19.087989272864704
2823,30.23839047461973
2825,94.60469539681317
2826,47.82037789203573
2831,25.75231241291159
2832,5.070923549956679
2838,27.421838787823845
2839,27.26477123741367
2842,7.456814964547247
2843,94.34231404041353
2844,18.93665311437
2845,4.880646207634823
2846,32.75313190399966
2847,15.139692425789194
2850,11.772498944858738
2851,12.893315798315871
2852,8.816385387056233
2853,23.065020677595328
2855,32.14715182091097
2857,13.914450751012495
2858,15.47560164194595
2860,25.223394942424314
2861,20.736054893879885
2862,77.23569705766265
2863,90.25732225451074
2864,44.77078925294816
2865,10.548229728807632
2866,2.242958778073458
2868,56.36495328367882
2871,27.467688810067568
2872,65.39923386445771
2874,30.70180381930679
2875,68.98106348649269
2877,7.971902690750824
2879,33.34603898339205
2880,23.330742702955217
2883,90.51068686464606
2884,3.286659289962981
2888,46.84189385484216
2889,12.987943119170199
2895,13.531244342598407
2896,87.5070017833516
2897,10.625537732627846
2900,32.63074705148811
2901,5.41150107229955
2903,20.166761892728335
2908,12.422167359543066
2909,10.96005427257437
2910,41.6777799678041
2912,68.25160775167377
2913,20.188651314004694
2915,49.30534020050464
2916,19.419913104275235
2917,29.345541881083058
2919,93.52158256015336
2920,18.820002726376217
2922,34.714701301463215
2923,27.326843624110683
2924,15.916547074796583
2925,19.351740659496233
2931,92.56671733628454
2932,8.48635646503109
2935,25.147932382232256
2937,85.23180670024782
2940,13.42254177130025
2941,12.32154181121426
2947,6.063235149637394
2948,54.122867024253246
2951,90.94865686790324
2953,90.035268808839
2955,13.849020293590915
2959,24.44283556975943
2961,27.213488529211023
2963,18.94106396843261
2966,26.7874247280753
2967,90.07495371628018
2968,14.816388466294898
2969,30.909202445572742
2972,4.910883777366335
2973,2.1285460337748843
2975,44.35574581906544
2976,18.02387032131005
2978,32.83972216645571
2983,44.36556102877546
2985,4.477436041884946
2987,73.53950202395444
2988,44.83338023869048
2989,36.928611894633946
2990,85.39903777063299
2991,12.696170483523767
2993,13.797689024525077
2995,82.31437866057298
2996,30.987659652677866
2997,86.09602710799092
2998,30.922895850039676
3000,12.87087102387305
3006,66.12172979546966
3007,3.1920649615281924
3008,44.18704188921684
3011,96.69866614969827
3012,6.996381957523968
3014,14.447008904724193
3017,6.908810779307824
3020,22.24544003037704
3021,5.324320909715607
3022,14.562592289349064
3023,9.682828078277284
3024,4.091549994537545
3026,33.66830509164414
3029,13.600650222779718
3030,4.218842917376777
3032,13.95814688372575
3033,9.590150812552439
3034,36.85100099066781
3035,72.63847448061397
3036,13.899343051460813
3037,32.163865971633456
3038,44.70273929555102
3039,38.343407047130015
3040,4.209484168844863
3041,19.690617514956195
3042,24.42414488827142
3044,9.366654394963874
3045,25.946133413846074
3047,34.14645402711093
3048,10.024336718297086
3049,34.933048349409916
3050,11.498784855924184
3051,97.13946427024187
3052,103.57954635815895
3053,9.85053958572096
3054,90.98483123701169
3056,15.107371636562116
3057,23.5403154957745
3060,41.32337045221802
3062,6.260621280208249
3063,87.7226392530456
3064,5.87278149566864
3066,53.6247341911883
3068,22.196478986566675
3069,10.193595762330235
3072,9.67391579602593
3075,3.5891166607110354
3077,12.467852185431779
3078,23.001445315617023
3079,12.681392181200671
3080,81.44860951656433
3081,63.06595492970039
3083,3.7042908439670374
3085,3.1604844549847013
3086,38.48123726068849
3087,37.537833304295816
3088,2.437783528658779
3091,57.36583721775333
3096,34.7529889746116
3097,3.4581628038695627
3099,27.70104138034379
3100,13.475919737813772
3106,15.626659769502755
3107,41.60591261404851
3108,26.869627656299965
3109,35.19120655395038
3110,30.19747212305095
3112,9.451139617501228
3113,13.437161938546264
3114,29.515872471497037
3115,24.482736322143424
3117,17.762845780989068
3118,12.85797446145793
3119,2.7883520241171555
3120,17.74705356274676
3121,12.719700491234054
3122,15.142205388912101
3125,16.128767911455608
3126,2.4593375739149685
3127,19.736020863917847
3128,88.83484903381105
3129,9.633609491679145
3134,41.50367751922925
3135,65.81311321671313
3136,11.163986632037679
3137,23.858562759426672
3138,29.45505348511188
3139,17.5370340533113
3141,41.721597592466885
3142,8.46809541069035
3143,7.68156486972721
3144,25.107749771928113
3145,89.35933577864152
3147,88.99986445110521
3148,37.193720236585634
3150,11.508044233605043
3152,19.940561776397814
3153,23.791232828109152
3154,16.780604337956092
3156,5.355012824597107
3158,15.30800096306189
3159,30.88544191651787
3162,12.962458805577585
3164,44.052538577560995
3165,39.69176648445869
3170,18.21699964254725
3171,15.779531124130397
3176,21.105707464990093
3177,79.99831037429666
3178,21.516565342970047
3179,27.775497006802613
3180,91.73802871383273
3184,5.573603263641856
3185,35.199353782755736
3187,20.874745831568823
3191,32.83062726875324
3192,3.439526857463874
3195,2.235628312309538
3198,14.180205317043196
3200,69.00201788851612
3202,22.036167850011942
3205,52.49391767904163
3207,47.93932812985493
3209,27.76779518505897
3210,24.04783180047665
3211,11.671592205526373
3212,21.002264874427226
3213,30.838718659339207
3214,11.274136215663844
3215,28.367804228825953
3216,12.388870636770672
3217,17.806059341392714
3218,45.592933521496505
3219,3.214236688284655
3220,27.282861691020944
3223,29.789523845587045
3224,108.19376355139363
3226,38.595730275333565
3228,22.548601520704114
3229,40.067782131685235
3236,3.0803609813259016
3239,7.161756726609959
3242,9.496724160904266
3244,2.8794171288924133
3245,64.37844033410177
3250,63.279289015515175
3252,45.20022700162469
3253,18.841035004892916
3256,8.674534473380081
3257,90.77208549036426
3262,16.238251128994925
3264,10.708160683974214
3265,91.07112280817832
3268,7.944385968216788
3269,91.87380022551572
3271,11.672605994013669
3273,13.042516935200803
3276,54.52429547773502
3279,20.109213542296974
3280,29.804727319804496
3281,18.05539359242362
3282,45.393027195838755
3287,12.451265159318186
3289,10.8139175715279
3290,4.298468262427703
3291,19.662388931040883
3293,89.2782265531294
3294,16.96829394346702
3296,10.611092826895751
3297,9.747842823599486
3301,38.51575980274428
3303,14.206531428504983
3304,9.210081190484916
3305,8.875783093400798
3308,21.02826939070134
3309,3.05753955640807
3310,16.326171390632272
3311,10.646492104958845
3312,90.45006824093612
3313,88.59842772704393
3314,56.890567216256514
3316,7.08024485081218
3318,24.552030991392545
3322,7.7070379693628235
3324,41.59542114659617
3325,6.4064969112690795
3326,26.730300918747716
3329,34.00136135006077
3331,83.79331844324581
3334,49.075811607340924
3335,11.400713870458464
3337,43.3263360866979
3338,18.80654886344693
3339,94.25435781055428
3343,20.76324937053733
3344,21.564353109625227
3345,17.731443827972836
3347,16.882606169588847
3351,18.895635013827963
3353,91.97304910852964
3356,48.66183059897254
3364,93.3850291364301
3367,36.21536697967036
3370,2.238360566417595
3372,20.322765464488167
3373,22.890923404878187
3375,73.97961103439988
3376,12.739091007207712
3378,27.822967533625896
3379,18.385367939475678
3380,29.450197089731017
3382,18.7208777358729
3383,15.481697363581214
3384,49.473590303851466
3387,23.816809824313165
3390,35.08640405641337
3391,14.68568810148928
3392,9.30756091707704
3393,91.68304888391309
3394,37.06972418656901
3395,21.50269375544146
3398,2.6590290635868596
3401,8.358480057683929
3402,57.061723640786575
3403,8.632870237084651
3406,67.28187088629373
3407,21.507913474878677
3409,31.173225012254733
3412,92.05048650680777
3413,5.232734065352572
3414,23.758550722200123
3415,15.1583639553714
3416,8.35839459216009
3418,19.768098730024594
3419,10.614705640068417
3420,14.744824509529098
3421,17.89228116794226
3422,10.458602610410756
3423,35.1636680381993
3426,10.176943705726032
3427,12.363930585532946
3428,18.68943204329395
3433,61.30093352852518
3434,12.84678850123252
3435,21.06102781602728
3443,37.88359569180704
3444,3.3747034163613794
3446,29.038017343218808
3452,32.019773597249184
3453,21.35524676649277
3454,15.578150813661262
3456,18.25867390755418
3457,103.41925198165475
3460,22.937318704273174
3462,4.21525223477796
3463,25.830576064662207
3464,51.956308298738854
3466,5.240930198084995
3467,90.09174642657341
3472,3.2952667766965305
3473,23.924637305812986
3474,6.943040525113981
3479,14.023344472477886
3480,101.72755077069878
3484,35.62009359643868
3485,65.88323268578738
3487,8.610359330415662
3488,8.064051627761359
3490,54.3946592382215
3491,2.8975272546015707
3492,31.25926980617237
3493,91.34409279209025
3494,6.643097781697937
3495,44.59160174255462
3496,28.96935667311582
3499,44.47081718499335
3503,11.637595476082511
3504,57.5172948470423
3505,26.733622280683864
3508,32.3673110506619
3509,15.84945000930333
3510,2.767624829976053
3511,3.0224105016883627
3514,30.54791194773057
3515,48.28675199022916
3518,10.577872326895191
3521,10.871108050207196
3522,13.627677531575253
3523,16.167104654000177
3526,2.7369495936169934
3529,2.85170788381277
3530,10.826071187066155
3531,5.373831279565746
3532,22.35024582632949
3534,25.067132796640294
3535,28.28053044359239
3537,64.93840350363952
3538,85.38214152945508
3539,41.63855009633796
3540,11.313371297106793
3542,2.198953637664957
3546,17.413951334967056
3548,13.705313994396487
3549,12.110022792650255
3550,12.837317960516504
3551,20.516526524677595
3552,27.0486157341092
3555,30.0401641950822
3556,47.757789902593835
3557,20.434842180760818
3558,59.0083989831997
3559,12.136274655061998
3560,12.781955935646566
3562,9.349222502472164
3564,13.259476072273758
3568,90.83146222498907
3570,33.04166789544835
3574,9.850777063797505
3578,9.190732985840206
3579,17.348796162013688
3580,16.385862514957587
3581,21.861201945913223
3582,7.192376417965799
3583,12.928109267778911
