Run,Event,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2
149181,588817600,15.513,-10.4041,-3.46575,-10.9725,10.9662,-0.881782,-2.82004,1,22.9898,5.26822,-0.529651,-22.3718,5.29477,-2.14795,-0.1002,1
149181,589062536,50.263,-11.4562,15.5644,46.3991,19.326,1.60977,2.20531,-1,9.23303,1.86156,-0.862833,9.00217,2.0518,2.18464,-0.434023,1
149181,588534962,48.405,21.6518,-4.18238,-43.0901,22.052,-1.42288,-0.190816,-1,15.7498,-7.56995,4.53146,-13.0468,8.8226,-1.18294,2.60219,1
149181,589037499,23.7709,-11.9395,-7.63629,-19.0838,14.1727,-1.1065,-2.57258,-1,11.3922,4.04757,0.818508,-10.6174,4.1295,-1.67332,0.199531,-1
149181,589194715,2.11703,-1.25998,-1.3538,-1.03029,1.84941,-0.531683,-2.32031,1,24.9936,7.51146,-4.13806,23.4763,8.57587,1.73199,-0.503534,-1
149181,588552180,3.59602,-2.69771,-2.01598,-1.26077,3.36776,-0.36613,-2.49983,-1,105.184,-17.2074,-3.3278,-103.714,17.5263,-2.47815,-2.95056,1
149181,589071500,93.4334,19.4191,-19.9422,89.1909,27.8351,1.88113,-0.798686,1,11.1345,3.97356,1.5447,10.286,4.26325,1.61432,0.370766,-1
149181,589131956,27.9646,8.43591,-19.6119,18.0618,21.3493,0.768199,-1.16458,1,9.36693,-3.30035,-2.44279,-8.41902,4.10604,-1.46595,-2.50442,-1
149181,589325452,32.5741,-23.22,-5.51277,-22.1701,23.8655,-0.830238,-2.90849,-1,3.20755,-0.161417,2.7623,1.62234,2.76702,0.557053,1.62917,-1
149181,588389213,29.5893,-10.3095,22.7601,-15.85,24.9861,-0.598056,1.99611,1,12.3744,-1.32917,-2.23321,-12.0984,2.59883,-2.2425,-2.10767,-1
149181,590241918,12.3192,4.403,-4.60861,10.5421,6.37383,1.27724,-0.80821,1,122.507,-5.21313,27.5438,-119.256,28.0328,-2.15458,1.75785,1
149181,589459008,6.0896,5.33718,-2.69282,1.16038,5.97802,0.192909,-0.467273,1,35.0623,14.2923,5.25131,-31.5835,15.2265,-1.47635,0.35211,1
149181,589795545,2.98817,-1.55408,2.11542,-1.42794,2.62491,-0.520213,2.2044,1,35.9474,-18.0984,-15.2545,-27.0549,23.6696,-0.978979,-2.44126,1
149181,590526929,27.8649,0.990243,-6.31838,27.121,6.3955,2.15148,-1.41534,-1,119.977,-5.38223,-22.7605,117.675,23.3882,2.31858,-1.803,-1
149181,589465602,25.7762,-2.90585,19.0438,-17.1261,19.2642,-0.800678,1.72222,-1,4.1713,0.352451,3.86547,-1.52763,3.88151,-0.384056,1.47987,1
149181,590522930,5.42165,0.579511,3.07855,-4.42505,3.13262,-1.14527,1.38473,1,141.29,-23.9133,-18.9574,137.956,30.5161,2.21384,-2.47128,-1
149181,589557835,15.1719,-2.41477,3.55685,-14.55,4.2991,-1.93348,2.16723,1,39.9191,-13.868,-5.20935,-37.0685,14.8142,-1.64806,-2.78226,1
149181,589587019,36.937,-28.5978,-18.5925,14.1713,34.1104,0.404345,-2.56512,-1,8.70824,-4.05662,0.066344,-7.70538,4.05716,-1.39763,3.12524,1
149181,589945892,40.2357,-11.5197,-20.1165,32.8868,23.1813,1.14879,-2.09086,1,11.1767,2.06913,1.78061,-10.8382,2.72981,-2.08749,0.710595,1
149181,590020668,39.1487,32.813,3.04753,-21.1339,32.9542,-0.603923,0.09261,1,53.8115,-31.6825,-16.9451,40.0594,35.9294,0.960365,-2.65046,-1
149181,589531917,3.09052,0.983684,-0.988366,2.75804,1.39445,1.43369,-0.787772,1,142.674,31.6276,7.49761,-138.923,32.5041,-2.15911,0.232763,-1
149181,589791053,91.1862,-29.1492,-10.8252,85.7208,31.0944,1.7386,-2.786,-1,35.6685,-9.74401,31.5308,-13.5318,33.002,-0.39933,1.87052,1
149181,612499946,2.69416,-0.706204,2.46689,-0.821137,2.56598,-0.314784,1.84961,1,66.5463,-35.5066,-1.58908,56.2598,35.5421,1.23989,-3.09687,-1
149181,612080219,131.816,29.0825,24.3351,-126.244,37.9208,-1.91769,0.696758,-1,13.7943,-0.432484,2.40804,-13.5756,2.44657,-2.41476,1.7485,-1
149181,612080835,3.87385,-1.05271,2.20737,-3.00433,2.44554,-1.03409,2.0158,1,63.3021,10.5196,18.6287,59.5774,21.3937,1.74811,1.05674,1
149181,612961475,89.9333,-50.7048,18.1717,72.0196,53.8627,1.10087,2.79747,-1,72.4751,29.8762,4.8966,65.8489,30.2748,1.51928,0.162452,1
149181,612687444,26.6742,-16.9881,8.53258,18.7114,19.0105,0.870203,2.67613,-1,3.84515,0.974233,0.267063,-3.71008,1.01017,-2.01212,0.267554,1
149181,612730300,7.80997,-1.90608,-0.961135,7.51257,2.1347,1.971,-2.67455,1,147.081,-26.2152,9.1485,-144.437,27.7656,-2.3513,2.80583,1
149181,612859972,2.32021,0.0580367,-2.22218,0.66478,2.22294,0.294767,-1.54469,1,31.4163,16.2041,26.2849,5.78923,30.8783,0.186404,1.01835,-1
149181,612886476,42.6441,-15.2667,37.182,-14.2458,40.1942,-0.347394,1.9604,1,66.6716,14.8664,-45.6994,-46.2132,48.0567,-0.853986,-1.25629,-1
149181,612764189,101.493,-18.0222,19.0443,-98.0481,26.22,-2.0295,2.32863,-1,10.0685,-0.940847,2.84608,-9.61197,2.99756,-1.88183,1.89006,1
149181,611849646,55.7933,-31.0492,-25.2669,-38.8641,40.0309,-0.860612,-2.45851,1,1.94843,1.90789,-0.242397,0.312377,1.92323,0.161718,-0.126373,1
149181,612033038,19.6313,3.44402,-3.32729,-19.0382,4.78875,-2.08878,-0.768161,-1,95.0281,5.68727,-19.9989,-92.7257,20.7918,-2.20057,-1.29373,-1
149181,612236799,69.0302,-19.0573,1.5559,-66.3292,19.1207,-1.95716,3.06013,1,56.72,0.163008,10.4562,-55.7476,10.4574,-2.37535,1.55521,1
149181,612000025,3.26352,-1.48648,2.51403,1.45623,2.92061,0.479964,2.10478,-1,49.6897,-26.9055,24.7981,-33.6187,36.5904,-0.822765,2.39693,1
149181,612575433,7.24452,-1.10503,-3.48113,6.25649,3.65231,1.3074,-1.87817,1,46.2765,-16.0834,-30.7904,-30.5743,34.7379,-0.794033,-2.05217,-1
149181,613557445,14.8447,2.45309,-11.6564,-8.85874,11.9117,-0.688098,-1.36337,-1,56.5248,-6.34093,13.3278,-54.5638,14.7593,-2.01845,2.01487,-1
149181,613949573,36.3809,18.4188,-0.269793,31.3727,18.4208,1.3024,-0.0146466,1,13.809,-3.31957,2.59348,-13.1508,4.21256,-1.85628,2.47838,1
149181,613960037,1.26071,-1.12914,-0.560494,-0.0164998,1.2606,-0.0130885,-2.68084,-1,152.886,-26.5981,-4.06595,-150.499,26.9071,-2.42261,-2.9899,1
149181,613306518,41.2705,11.1489,-15.6948,36.5052,19.2516,1.39624,-0.953153,1,6.8833,-1.23435,-3.69099,5.67739,3.89192,1.17167,-1.89353,-1
149181,613321974,27.0043,-9.37324,-12.3358,-22.1179,15.4929,-1.15393,-2.22056,-1,41.2407,9.55009,5.644,-39.7207,11.0932,-1.98764,0.533768,-1
149181,613549054,38.8543,3.94269,17.2008,34.6157,17.6469,1.42632,1.34547,-1,57.8482,21.5297,14.4106,-51.7226,25.9074,-1.44204,0.589846,1
149181,613567198,23.892,3.25221,-17.5693,15.861,17.8677,0.799688,-1.38776,-1,3.98668,-0.453154,-2.87809,2.72119,2.91354,0.833911,-1.72696,1
149181,613818678,12.7137,-11.1351,-0.0315756,-6.1357,11.1352,-0.526373,-3.13876,1,2.4538,-1.26886,-0.614981,2.00821,1.41004,1.15198,-2.69028,1
149181,613673807,47.1221,41.8538,-20.8975,-5.66135,46.7808,-0.120725,-0.463085,-1,41.2562,-31.7461,20.7713,16.2115,37.9376,0.415281,2.56221,1
149181,613413800,98.0936,5.1698,24.9828,-94.7179,25.5121,-2.02256,1.36674,1,3.82711,1.88031,-2.12021,-2.57214,2.83388,-0.814534,-0.845294,-1
149181,613134665,31.302,5.09317,-16.1334,26.3361,16.9183,1.22579,-1.26501,1,19.2361,-1.33254,3.98686,18.7711,4.20365,2.20182,1.89336,1
149181,613239577,19.17,-8.92837,4.33571,-16.4005,9.92543,-1.27642,2.68952,-1,63.8944,17.3415,-6.74949,61.1246,18.6086,1.90484,-0.371171,-1
149181,613264017,73.9972,9.8956,10.159,72.6255,14.182,2.33589,0.798533,1,10.0002,1.75102,-2.73507,-9.45814,3.24756,-1.79037,-1.00133,-1
149181,613291521,30.5426,2.45902,-19.3693,-23.4869,19.5248,-1.01785,-1.44452,-1,104.942,-0.713075,20.1217,-102.993,20.1344,-2.3348,1.60622,-1
149181,613277129,37.6058,7.8628,-12.4803,34.5921,14.7507,1.58812,-1.0086,1,6.66708,-3.69137,-2.81149,4.78741,4.64012,0.903641,-2.49068,-1
149181,614021833,30.3144,-18.4363,-23.108,6.7145,29.5614,0.225228,-2.24421,-1,8.17279,-4.56174,-3.78477,5.62677,5.92739,0.845052,-2.44902,-1
149181,621577788,31.5119,-28.5809,13.2478,0.791385,31.5019,0.0251191,2.70755,-1,35.9735,11.2582,-9.17715,32.9109,14.5247,1.55658,-0.683913,1
149181,621688228,45.4063,-11.8742,35.1001,26.2435,37.0542,0.659409,1.89701,-1,72.4753,18.3727,-20.0568,-67.1777,27.1998,-1.63595,-0.829194,-1
149181,621750340,104.262,20.4415,-19.9194,-100.28,28.5419,-1.9694,-0.772465,1,5.99372,2.84155,-1.34766,-5.10237,3.14493,-1.2608,-0.442853,-1
149181,622322492,13.2724,3.40442,-1.21056,-12.7711,3.61324,-1.97516,-0.341642,1,82.2756,8.65554,-18.9552,79.593,20.8379,2.05001,-1.14244,1
149181,621670829,26.5332,13.8752,4.06854,-22.2471,14.4594,-1.21598,0.285228,-1,3.47849,-3.17699,0.494451,1.32745,3.21524,0.401952,2.9872,1
149181,621885182,21.5326,-18.5844,-2.13878,10.6629,18.7071,0.542924,-3.02701,1,14.6226,6.42211,-1.173,-13.0843,6.52835,-1.44553,-0.180659,1
149181,622373854,3.29244,3.10472,-0.923424,0.590061,3.23914,0.181173,-0.289093,-1,34.3595,-24.9203,-15.4952,17.8732,29.3449,0.576588,-2.58531,-1
149181,621943399,23.8681,11.9323,-11.5742,17.1273,16.6236,0.902636,-0.770165,1,51.0213,-7.60215,10.4806,49.3511,12.9475,2.04799,2.19833,-1
149181,622201184,108.825,16.5334,7.61157,-107.292,18.2013,-2.47433,0.431449,1,13.6271,-2.47508,-0.0209166,13.4004,2.47517,2.39054,-3.13314,-1
149181,621500201,17.7768,-2.28027,3.07276,-17.3601,3.82642,-2.21732,2.20922,-1,38.2182,8.67944,-8.27113,-36.289,11.9893,-1.82688,-0.761314,1
149181,621737481,12.6684,-1.23704,-2.22541,12.4099,2.54612,2.28743,-2.07814,1,140.818,21.9504,-24.5155,-136.919,32.9064,-2.13301,-0.840548,-1
149181,621666003,54.768,-9.5337,20.5776,49.8519,22.6788,1.5289,2.00466,1,16.0335,-3.62258,-11.4877,-10.5822,12.0453,-0.792824,-1.87627,-1
149181,622959060,27.9981,-2.3461,7.76872,-26.7963,8.11524,-1.90984,1.86408,-1,224.612,25.4698,-31.6981,-220.901,40.663,-2.39391,-0.893918,-1
149181,622844389,4.71403,4.41581,-0.466127,-1.58286,4.44034,-0.349325,-0.105169,-1,51.4988,-8.393,8.30092,50.1276,11.8046,2.15282,2.36171,1
149181,622458447,89.3877,-7.65832,-22.5432,86.1587,23.8085,1.99786,-1.89828,-1,10.0693,0.886933,-2.1398,9.79923,2.31633,2.14915,-1.17786,-1
149181,622714383,28.549,11.9971,14.6544,21.3626,18.9389,0.969036,0.884776,-1,9.13358,-0.658913,4.86469,7.70214,4.90911,1.23241,1.70543,-1
149181,623371839,22.2014,-8.40524,-1.94539,20.4566,8.62743,1.59827,-2.91415,1,112.015,-15.993,-10.1447,-110.402,18.9392,-2.46332,-2.57632,-1
149181,623324392,72.959,-21.6832,24.7549,-65.1156,32.9085,-1.43406,2.29014,-1,34.2004,19.5828,-27.8136,-3.54687,34.0159,-0.104083,-0.957341,-1
149181,622608602,58.8827,18.9885,-28.7246,-47.7652,34.4334,-1.1305,-0.98669,1,38.2923,-22.1714,22.7423,21.3896,31.7614,0.630777,2.34348,-1
149181,623148891,83.4649,25.1808,0.803809,79.5718,25.1936,1.86739,0.0319107,1,18.9656,-13.3008,7.80104,11.042,15.4197,0.665805,2.61115,-1
149181,571429532,2.38059,-1.34174,1.85126,-0.663151,2.28636,-0.286127,2.19796,1,148.479,-9.34306,29.5303,-145.212,30.973,-2.24941,1.87722,1
149181,571650828,74.1135,13.5247,-15.2274,71.2602,20.3664,1.96542,-0.844548,1,21.3913,3.23683,3.76167,20.8077,4.96259,2.14047,0.860251,-1
149181,571747852,21.1779,-17.5988,3.30915,11.3064,17.9073,0.595552,2.95573,1,10.2891,2.74132,-0.818419,-9.88334,2.86088,-1.95319,-0.290125,-1
149181,572136196,3.43613,2.07169,-1.19381,2.46778,2.39104,0.903886,-0.522772,1,117.765,-6.95983,17.4869,116.251,18.8211,2.52041,1.94958,-1
149181,572525524,18.9869,5.86256,3.70424,-17.6751,6.93477,-1.66519,0.563507,-1,95.5589,-21.7151,-8.9042,-92.632,23.4698,-2.08174,-2.75246,-1
149181,571897965,4.06577,3.13401,0.77044,-2.47283,3.22732,-0.706072,0.241052,1,54.4694,10.0306,-24.1921,47.7603,26.1892,1.36188,-1.17775,-1
149181,571401759,8.81751,-3.31329,-0.392607,8.16189,3.33647,1.62709,-3.02365,-1,139.908,6.9162,-21.566,-138.062,22.6479,-2.50745,-1.26046,-1
149181,571566935,40.1975,12.1622,18.0799,-33.7792,21.79,-1.2223,0.978635,-1,365.435,-23.5317,-58.5717,-359.942,63.122,-2.44162,-1.95282,1
149181,571664847,49.5844,-10.8233,-6.94224,47.8881,12.8584,2.02558,-2.57127,-1,17.3615,2.91546,3.6156,-16.7287,4.64462,-1.9933,0.892192,-1
149181,572369279,4.59527,0.0446038,3.08795,-3.40281,3.08827,-0.951591,1.55635,1,23.5308,22.1194,-7.11053,3.72454,23.2341,0.159626,-0.311029,-1
149181,571861192,3.4195,0.919087,0.264753,3.28301,0.956459,1.947,0.280468,-1,186.086,33.1936,5.56343,183.017,33.6566,2.39486,0.166062,-1
149181,571761858,27.3894,7.83177,16.1962,20.6526,17.9903,0.98224,1.12039,1,8.17059,3.7553,-1.47297,-7.10539,4.03384,-1.33156,-0.373797,-1
149181,572315874,2.09106,0.553938,2.01555,-0.056909,2.09028,-0.0272222,1.30259,1,28.5269,-3.54097,-24.7247,-13.7817,24.9769,-0.527037,-1.71305,-1
149181,572401803,4.09751,2.34801,3.11913,-1.24398,3.90411,-0.313473,0.92552,1,8.26507,-6.68705,-3.88617,-2.91417,7.73427,-0.368397,-2.61515,1
149181,573757221,10.383,5.20137,0.079585,8.98583,5.20198,1.31462,0.0152996,1,11.0422,-3.12215,-1.80081,10.4374,3.60426,1.78499,-2.61842,-1
149181,573073982,5.88548,0.335102,3.59756,-4.64587,3.61313,-1.06978,1.47792,-1,10.5493,-3.21683,1.02545,9.99443,3.37632,1.80577,2.833,1
149181,573126014,73.1521,18.3718,-6.39337,70.5183,19.4524,1.99955,-0.334892,-1,17.2594,-3.10644,2.22122,16.8316,3.81887,2.18908,2.52085,1
149181,573291193,8.30219,-3.86787,6.20174,3.93756,7.30903,0.515578,2.12844,1,96.0389,-11.614,-13.65,94.3518,17.9222,2.36304,-2.27578,-1
149181,573363625,177.595,64.3732,28.0052,163.131,70.2011,1.57972,0.410348,1,3.53879,-2.2949,-1.644,-2.13396,2.82299,-0.697876,-2.51996,-1
149181,572611154,94.0785,13.4504,-28.9623,-88.4931,31.9332,-1.7435,-1.13602,1,14.6361,-1.4032,2.61196,14.3326,2.96501,2.27933,2.06378,-1
149181,572674682,25.8974,-15.1048,-3.96138,-20.6598,15.6156,-1.09241,-2.88511,-1,82.2956,18.0537,7.9801,-79.8934,19.7387,-2.10618,0.416199,1
149181,572681475,29.6025,-13.5195,26.0963,3.53776,29.3904,0.120082,2.04879,-1,131.537,11.5254,-21.9367,129.181,24.7801,2.3534,-1.08704,1
149181,572988067,15.7028,-4.04041,-0.358604,15.1698,4.05629,2.0296,-3.05307,-1,35.3297,16.9647,2.58737,-30.8819,17.1609,-1.35022,0.151348,1
149181,576216532,23.9642,22.2386,-6.84634,5.73209,23.2686,0.243918,-0.29865,1,3.19441,3.15636,0.458142,0.178093,3.18944,0.0558095,0.144142,-1
149181,577234045,43.7518,-6.60247,7.91825,42.5198,10.3098,2.12441,2.26583,-1,57.6067,3.4512,-14.611,55.616,15.0131,2.02043,-1.33884,1
149181,576362190,30.4377,-4.68811,6.46377,-29.3717,7.9849,-2.01361,2.19829,-1,82.0427,16.2868,4.51135,-80.2832,16.9001,-2.26229,0.270219,1
149181,577072470,6.0223,1.14438,-4.95988,3.2184,5.09019,0.596304,-1.34404,-1,35.6094,12.7912,18.1029,-27.8694,22.1659,-1.05215,0.955667,1
149181,576323039,36.0622,15.7013,-8.41517,-31.355,17.8142,-1.3309,-0.491996,1,3.47241,-1.52003,2.31796,-2.09145,2.7719,-0.696758,2.15121,-1
149181,576718511,46.4771,3.5102,13.2689,44.4042,13.7253,1.89031,1.31218,1,17.4775,9.61567,-14.0655,3.89399,17.0382,0.226601,-0.971139,-1
149181,576819632,3.65906,2.20926,1.3226,2.59974,2.57489,0.888182,0.539434,-1,63.5935,-15.7001,-15.0953,59.7475,21.7799,1.73397,-2.37583,-1
149181,576200761,21.7399,-10.8447,-14.9228,-11.5034,18.4471,-0.588946,-2.19923,1,9.20875,2.61339,3.64741,8.04162,4.48702,1.34664,0.949078,1
149181,577317465,84.1545,-48.2832,3.30156,68.8464,48.3959,1.15103,3.07332,-1,66.0366,36.596,2.68884,54.903,36.6947,1.19266,0.0733417,1
149181,576325410,6.62109,-4.03015,1.09772,-5.13728,4.17697,-1.03498,2.87567,1,2.78133,-1.52127,-0.383472,2.29663,1.56886,1.17456,-2.89466,1
149181,576989450,3.86713,3.57706,1.38205,-0.499317,3.83476,-0.129843,0.368698,-1,29.4668,29.1055,-1.93258,4.175,29.1696,0.142645,-0.0663019,-1
149181,577319226,45.3543,-35.5329,-15.5747,-23.4917,38.7963,-0.573547,-2.7285,-1,48.7846,31.2275,16.3719,33.7156,35.259,0.850079,0.48288,1
149181,576893363,6.58098,-6.55353,0.588015,0.121598,6.57985,0.0184793,3.05211,-1,181.841,24.8966,-18.5399,-179.172,31.0414,-2.45359,-0.640084,1
149181,577763348,2.96848,0.273017,-2.7392,1.11092,2.75277,0.393343,-1.47145,-1,87.8485,3.47596,-22.8491,-84.7537,23.112,-2.01064,-1.41983,-1
149181,577775229,106.652,22.8589,-27.5945,100.452,35.8327,1.75436,-0.878984,1,21.5303,-7.19779,4.7758,19.7215,8.63808,1.56351,2.55578,-1
149181,578261758,27.2255,-3.24852,27.0102,1.06065,27.2048,0.0389778,1.69049,1,5.46322,1.97134,-2.21184,-4.59003,2.96284,-1.22175,-0.842826,-1
149181,577750656,34.2602,-16.7661,29.1303,-6.63967,33.6106,-0.196284,2.09305,1,14.2399,1.28974,-4.40067,13.4813,4.58578,1.79923,-1.2857,-1
149181,578130176,99.4216,28.384,1.22749,95.2759,28.4106,1.92469,0.0432189,1,12.1437,2.38415,2.28259,11.6866,3.30066,1.97684,0.763639,1
149181,578393680,5.87408,5.15952,2.33675,1.55687,5.66401,0.271522,0.425263,-1,1.95132,-0.261293,1.91546,-0.265299,1.9332,-0.136806,1.70637,-1
149181,577479177,5.03998,-2.99848,4.01452,0.54237,5.01072,0.108032,2.21232,1,227.537,43.4006,-14.1872,222.908,45.6606,2.289,-0.31594,1
