Time,Altitude,Velocity
128.5,39606.8905927568,1064.84810468882
128.6,39686.2622585515,1066.74569941698
128.7,39764.6015450471,1068.56914917179
128.8,39844.5448784505,1070.47911703405
128.9,39923.9752368186,1072.38626874465
129,39999.3667434419,1074.37505512631
129.1,40079.9988640479,1076.43989817972
129.2,40163.9451631454,1078.49438100479
129.3,40245.8378719874,1080.51934155713
129.4,40329.2902688658,1082.62915984174
129.5,40413.2089404497,1084.68594684793
129.6,40496.5908772478,1086.66604072748
129.7,40581.1218383407,1088.65772006155
129.8,40667.0058765886,1090.67804389863
129.9,40752.950766467,1092.70914258746
130,40840.6275064325,1094.85891798696
130.1,40928.5455704106,1096.95891388513
130.2,41015.9836739998,1099.02050087712
130.3,41105.5585379445,1101.17476480608
130.4,41194.8806631326,1103.34739848311
130.5,41282.0815148545,1105.45612130024
130.6,41370.70640029,1107.646752937
130.7,41460.8276442254,1109.79295278768
130.8,41550.454372192,1111.97711532411
130.9,41640.6106638617,1114.25222597754
131,41731.0166666851,1116.50483469573
131.1,41820.6101768739,1118.69270421716
131.2,41910.6927270507,1120.91943123841
131.3,41999.8210328901,1123.05597107546
131.4,42087.0416855996,1125.15074630625
131.5,42175.757494538,1127.25582549374
131.6,42265.7817203564,1129.34671082801
131.7,42353.3505734705,1131.41533825199
131.8,42441.1656439478,1133.56495251491
131.9,42531.2175512278,1135.70466741973
132,42623.0150851462,1137.8846604561
132.1,42713.7400678407,1140.0853542048
132.2,42802.1268036907,1142.33376519921
132.3,42892.1324994019,1144.56024362853
132.4,42987.93719278,1146.82955110561
132.5,43082.9536143611,1149.00918147331
132.6,43172.4451584013,1151.13263239527
132.7,43261.2476315243,1153.36260387613
132.8,43355.2319436013,1155.61280553198
132.9,43449.5344017301,1157.8089844131
133,43541.0370641295,1160.03262998815
133.1,43629.1508922371,1162.20106110772
133.2,43716.7635636401,1164.35968643007
133.3,43805.3735704203,1166.57058013294
133.4,43892.3891882922,1168.70404177249
133.5,43979.4639340866,1170.80740369613
133.6,44070.5864017241,1172.89060010392
133.7,44160.4400752569,1175.05851650566
133.8,44248.595292681,1177.25036096902
133.9,44339.4921448439,1179.50017823493
134,44430.9005135839,1181.71075616508
134.1,44520.832024626,1183.77509871028
134.2,44606.4239668513,1185.85183666117
134.3,44689.1597086833,1187.97579341854
134.4,44772.595085162,1189.97529875447
134.5,44855.9639185974,1192.04878123705
134.6,44939.7382290447,1194.15195808749
134.7,45027.5924518124,1196.30624483251
134.8,45122.1139022137,1198.66368642161
134.9,45217.7198247765,1201.03286179208
135,45314.1756354786,1203.33562263975
135.1,45417.4184468674,1205.57676717158
135.2,45517.1552917366,1207.93752953476
135.3,45614.9578025827,1210.2287882562
135.4,45710.4812262607,1212.53908076664
135.5,45802.762527199,1214.7905095328
135.6,45896.6304584679,1217.08785938841
135.7,45991.4614072129,1219.47706768256
135.8,46081.7371548253,1221.99528875575
135.9,46177.346632498,1224.34246727364
136,46274.873350534,1226.77622506428
136.1,46374.4769230259,1229.1812777853
136.2,46474.7084370901,1231.56525056658
136.3,46573.5559759136,1233.96137683455
136.4,46668.9863218061,1236.29390358015
136.5,46761.4274841224,1238.52439550418
136.6,46855.0942540438,1240.79970598101
136.7,46950.0513198531,1243.06133074673
136.8,47042.5175001992,1245.33212017717
136.9,47136.0819597971,1247.64048475211
137,47232.2021403693,1249.93504898395
137.1,47329.2438222132,1252.24282969016
137.2,47430.5112123545,1254.70462764238
137.3,47531.7761769404,1257.1200904006
137.4,47629.417659404,1259.49872143432
137.5,47730.1392209024,1261.9213749895
137.6,47828.6909861294,1264.33992703079
137.7,47924.4759593521,1266.72601187703
137.8,48024.1268384957,1269.1608064027
137.9,48116.1306565768,1271.57191252626
138,48212.2071782945,1273.94740170183
138.1,48309.973813682,1276.36402040136
138.2,48405.2152776075,1278.69860569716
138.3,48498.7579444528,1280.94806932098
138.4,48596.0332256722,1283.25128745874
138.5,48690.770795759,1285.49152254496
138.6,48788.6308104444,1287.70068724983
138.7,48882.7696233335,1290.05155286106
138.8,48978.4324464729,1292.35184576939
138.9,49075.6246834774,1294.70711648106
139,49175.6505070229,1297.13655339959
139.1,49273.4789177368,1299.59442718006
139.2,49372.4683168421,1302.06163026494
139.3,49474.8347918603,1304.61439138343
139.4,49575.2773628547,1307.07388716307
139.5,49677.3030735409,1309.57081296484
139.6,49780.082294122,1312.10165217458
139.7,49880.5246461109,1314.59676500456
139.8,49980.4337830782,1316.95861084386
139.9,50080.5696610014,1319.42066745725
140,50180.298864068,1321.81419581124
140.1,50282.72441961,1324.22122110899
140.2,50385.4351171231,1326.6916453427
140.3,50487.6896575672,1329.15188629664
140.4,50592.1251759237,1331.64685969714
140.5,50697.0193612543,1334.28292303117
140.6,50801.7306479335,1336.85585170175
140.7,50906.7445477115,1339.38096629095
140.8,51009.434381556,1341.97298871418
140.9,51109.297583514,1344.51840071942
141,51209.5596650412,1347.01749467219
141.1,51312.3711110608,1349.57140687367
141.2,51414.2496053022,1352.07385469088
141.3,51514.1911029272,1354.53813738947
141.4,51614.2485816976,1357.08171344843
141.5,51714.2591543275,1359.50312351923
141.6,51814.3413111244,1361.83705616816
141.7,51914.1810544709,1364.26906606904
141.8,52011.3807369454,1366.6912943257
141.9,52109.7227661128,1369.06447495864
142,52213.2239437761,1371.56946865184
142.1,52317.5730470151,1374.04188868489
142.2,52419.5576525161,1376.53595227665
142.3,52522.7253081076,1379.19889942406
142.4,52627.808320769,1381.80884815841
142.5,52732.56906166,1384.34282453573
142.6,52837.1930586826,1386.97325816964
142.7,52938.7173819558,1389.47918812212
142.8,53038.577060623,1391.89483876351
142.9,53139.0249569813,1394.40813653904
143,53238.886790605,1396.87111847874
143.1,53339.9157988631,1399.32757672704
